PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.MS1Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.MS1Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.MS1Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.MS1Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.MS1Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.MS1Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.MS1Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.MS1Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.MS1Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.MS1Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.MS1Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.MS1Quantity	[1] OSTEO_ASC_WT_SN_WO_1.raw.PG.MS2Quantity	[2] OSTEO_ASC_WT_SN_WO_2.raw.PG.MS2Quantity	[3] OSTEO_ASC_WT_SN_WO_3.raw.PG.MS2Quantity	[4] OSTEO_ASC_WT_SN_Light_1.raw.PG.MS2Quantity	[5] OSTEO_ASC_WT_SN_Light_2.raw.PG.MS2Quantity	[6] OSTEO_ASC_WT_SN_Light_3.raw.PG.MS2Quantity	[7] OSTEO_ASC_TLR10_LOV_SN_WO_1.raw.PG.MS2Quantity	[8] OSTEO_ASC_TLR10_LOV_SN_WO_2.raw.PG.MS2Quantity	[9] OSTEO_ASC_TLR10_LOV_SN_WO_3.raw.PG.MS2Quantity	[10] OSTEO_ASC_TLR10_LOV_SN_Light_1.raw.PG.MS2Quantity	[11] OSTEO_ASC_TLR10_LOV_SN_Light_2.raw.PG.MS2Quantity	[12] OSTEO_ASC_TLR10_LOV_SN_Light_3.raw.PG.MS2Quantity
Q01813	PFKP	Homo sapiens	ATP-dependent 6-phosphofructokinase, platelet type	PFKAP_HUMAN	13	14	14	False	18489,92578125	19491,740234375	11620,85546875	17407,994140625	18477,673828125	18949,322265625	12894,361328125	16916,279296875	16151,0546875	12781,111328125	13930,4033203125	14098,19140625	10115,5224609375	8143,59521484375	7463,5498046875	7158,40771484375	8843,453125	7057,07958984375	6113,26025390625	8154,27587890625	6909,88720703125	7387,107421875	8448,220703125	5684,5576171875
Q01844;Q01844-3;Q01844-5;Q01844-6	EWSR1	Homo sapiens	RNA-binding protein EWS;Isoform 3 of RNA-binding protein EWS;Isoform 5 of RNA-binding protein EWS;Isoform 6 of RNA-binding protein EWS	EWS_HUMAN	3	3	3	False	106746,046875	55359,06640625	80455,78125	83112,625	76478,1875	101839,4609375	55939,6171875	47888,10546875	52270,23828125	24864,259765625	17508,833984375	49211,9375	28334,16796875	23508,92578125	25146,263671875	22388,6796875	24281,8046875	22768,384765625	23725,857421875	19401,712890625	27924,12890625	19229,220703125	19969,8984375	23828,08984375
Q01955;Q01955-2	COL4A3	Homo sapiens	Collagen alpha-3(IV) chain;Isoform 2 of Collagen alpha-3(IV) chain	CO4A3_HUMAN	1	1	1	False	288,8319396972656	7080,96044921875	NaN	NaN	4605,392578125	618,8983154296875	NaN	NaN	9875,36328125	NaN	2686,4296875	NaN	NaN	485,7377014160156	NaN	NaN	214,97491455078125	1,4196462631225586	NaN	NaN	853,7875366210938	NaN	199,48484802246094	NaN
Q01970;Q01970-2	PLCB3	Homo sapiens	1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3;Isoform 2 of 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase beta-3	PLCB3_HUMAN	2	2	2	False	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	3682,55126953125	1774,502685546875	2099,589111328125	1256,760498046875	1813,1922607421875	3577,79931640625	1317,7625732421875	2416,745849609375	NaN	2144,652587890625	1455,904541015625	1601,42626953125
Q01973-3	ROR1	Homo sapiens	Isoform 3 of Inactive tyrosine-protein kinase transmembrane receptor ROR1	ROR1_HUMAN	4	4	4	False	40780,6875	34086,34375	46925,7734375	43622,2890625	25358,0546875	40653,12109375	23075,6328125	50012,62109375	30541,578125	31242,484375	34849,99609375	45478,58203125	10835,958984375	15399,734375	16424,3359375	21119,626953125	11425,775390625	15145,85546875	15335,5400390625	16175,666015625	10950,8828125	13717,330078125	12962,1025390625	11427,591796875
Q01995	TAGLN	Homo sapiens	Transgelin	TAGL_HUMAN	26	36	45	False	11858338	6666493,5	7663388	7310120,5	9027149	10377449	7728710,5	6758055,5	7567647	6713177	7559961,5	9135071	1990272,375	1200152,125	1385879,25	1340557	1625209,875	2027599,875	1228303,75	1144611,875	1252685,375	1285540,25	1377654	1519257
Q02083;Q02083-2	NAAA	Homo sapiens	N-acylethanolamine-hydrolyzing acid amidase;Isoform 2 of N-acylethanolamine-hydrolyzing acid amidase	NAAA_HUMAN	2	2	2	False	6448,40576171875	7418,28564453125	3460,328857421875	5324,0830078125	6143,44921875	2935,604736328125	4454,2119140625	12157,1015625	3841,98779296875	3899,9462890625	2442,7119140625	3530,541259765625	1751,696044921875	2494,487060546875	1048,910400390625	1775,896484375	1282,573486328125	1861,604736328125	1725,0849609375	2002,821533203125	1778,5517578125	1156,8580322265625	2162,57861328125	1853,6634521484375
Q02218;Q02218-2	OGDH	Homo sapiens	2-oxoglutarate dehydrogenase, mitochondrial;Isoform 2 of 2-oxoglutarate dehydrogenase, mitochondrial	ODO1_HUMAN	6	6	6	False	9034,080078125	8727,0703125	5283,66796875	8185,375	9735,1611328125	11871,32421875	10517,193359375	3215,1220703125	6707,17236328125	2729,023193359375	2440,676513671875	6163,21533203125	5105,6611328125	3909,482421875	2921,415283203125	3110,831787109375	5379,75244140625	2923,458251953125	3907,528076171875	3145,43359375	4934,05029296875	2864,001220703125	3838,944091796875	4824,8056640625
Q02241-3	KIF23	Homo sapiens	Isoform 3 of Kinesin-like protein KIF23	KIF23_HUMAN	4	4	4	False	NaN	1557,918701171875	1021,8230590820312	1989,5892333984375	6268,802734375	NaN	3232,81201171875	2950,8662109375	11123,828125	2274,328125	4584,37451171875	NaN	410,8622131347656	267,2663879394531	331,0059509277344	114,0851058959961	363,27838134765625	NaN	589,1268920898438	1160,4864501953125	354,56781005859375	1017,4948120117188	1200,72802734375	NaN
Q02252;Q02252-2	ALDH6A1	Homo sapiens	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial;Isoform 2 of Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	MMSA_HUMAN	2	2	2	False	12311,05859375	9779,3935546875	1652,8458251953125	8988,3779296875	5130,29248046875	5860,896484375	4504,80078125	9721,6162109375	NaN	1576,5804443359375	2865,198974609375	NaN	2952,39453125	5022,1298828125	4096,79541015625	2013,828857421875	3699,122802734375	2792,156494140625	3814,0517578125	4130,109375	2707,487548828125	2695,069580078125	3348,4375	3120,95361328125
Q02543	RPL18A	Homo sapiens	60S ribosomal protein L18a	RL18A_HUMAN	4	4	4	False	130434,5390625	48112,3203125	36657,3203125	34542,57421875	30987,8515625	23654,744140625	22297,333984375	25287,01953125	73884,90625	10983,8310546875	31667,359375	26772,314453125	18457,62109375	7977,482421875	9463,455078125	10405,7734375	8053,6455078125	9167,6201171875	7308,9306640625	10220,0830078125	3216,34716796875	9509,626953125	8252,9921875	3702,066162109375
Q02742	GCNT1	Homo sapiens	Beta-1,3-galactosyl-O-glycosyl-glycoprotein beta-1,6-N-acetylglucosaminyltransferase	GCNT1_HUMAN	4	4	4	False	NaN	8251,080078125	4053,05859375	1465,746826171875	10686,638671875	13572,9638671875	14473,5283203125	787,0386962890625	3202,5419921875	1776,3319091796875	937,9891967773438	3143,100341796875	862,1618041992188	4780,25537109375	1833,6055908203125	2390,096435546875	3403,15283203125	1857,2529296875	2486,86669921875	2268,6748046875	2563,19580078125	2148,9169921875	3543,611083984375	4408,0830078125
Q02750;Q02750-2	MAP2K1	Homo sapiens	Dual specificity mitogen-activated protein kinase kinase 1;Isoform 2 of Dual specificity mitogen-activated protein kinase kinase 1	MP2K1_HUMAN	1	1	1	False	43189,7578125	34648,49609375	40885,19140625	30219,306640625	59782,33984375	78717,9375	38221,74609375	38724,00390625	37260,328125	42553,09765625	29993,072265625	122164,265625	4078,374755859375	2434,660888671875	3798,163818359375	3525,400390625	4210,3720703125	4856,11181640625	2341,906494140625	3679,31640625	3205,52734375	4081,7802734375	4039,71630859375	3661,753173828125
Q02790	FKBP4	Homo sapiens	Peptidyl-prolyl cis-trans isomerase FKBP4	FKBP4_HUMAN	12	12	12	True	928695,8125	534713,375	570009,6875	500931,5	891063,875	967660,6875	610103,4375	461581,28125	496286,9375	248985,765625	399988,15625	421893,375	19604,84375	13669,6533203125	21051,90625	12196,1572265625	15429,416015625	17540,2109375	10670,2958984375	11288,6494140625	11974,173828125	9275,8427734375	9743,626953125	6634,14697265625
Q02809;Q02809-2	PLOD1	Homo sapiens	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1;Isoform 2 of Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	PLOD1_HUMAN	19	19	19	False	63180,11328125	146596,265625	101784,375	101123,28125	92141,0859375	114403,6953125	63654,23828125	185678,5	117014,6796875	95254,359375	146066,515625	123558,96875	367243,09375	808103,125	525801,75	582203,25	615437,3125	639797,6875	481075,0625	890819,5625	614918,3125	577857,5625	880860,6875	745373,9375
Q02818	NUCB1	Homo sapiens	Nucleobindin-1	NUCB1_HUMAN	42	43	56	False	3160667	3810428,5	3233069,25	4812745,5	2269984,25	3764981,25	3063799,75	4696886	909562,25	3352731,5	2749340	1620624,75	680868,0625	872526,1875	752502,9375	1138525,375	483394,1875	867352,375	719619,25	1053515,125	220797,875	778533	630616,9375	379790,90625
Q02878	RPL6	Homo sapiens	60S ribosomal protein L6	RL6_HUMAN	14	14	15	True	298684,40625	236339,984375	201110,09375	130873,5859375	165510,078125	123169,5859375	154926,546875	228316,3125	55887,98828125	123740,0703125	119361,6015625	91126,6484375	58827,234375	43918,55078125	48322,84375	35327,25	42641,59765625	36458,90625	40159,69921875	41340,6484375	23806,736328125	35807,7734375	31123,82421875	28354,408203125
Q02952;Q02952-2;Q02952-3	AKAP12	Homo sapiens	A-kinase anchor protein 12;Isoform 2 of A-kinase anchor protein 12;Isoform 3 of A-kinase anchor protein 12	AKA12_HUMAN	28	28	30	False	121063,8671875	105505,7578125	100778,1015625	119423,640625	111340,9453125	103443	144890,625	107842,1640625	67307,796875	138627,734375	128487,1015625	95887,296875	39437,84375	32801,0859375	37391,05859375	36750,625	35629,828125	37848,85546875	50661,0625	35774,8671875	20150,47265625	49734,94921875	41814,09375	28204,517578125
Q03001	DST	Homo sapiens	Dystonin	DYST_HUMAN	5	5	5	True	15324,1494140625	19684,27734375	12774,1953125	5297,15283203125	19190,744140625	5261,41552734375	4340,08837890625	8426,8994140625	7316,1943359375	5461,3408203125	7581,69482421875	NaN	2901,286376953125	2163,608154296875	2246,614990234375	1706,76025390625	2234,91845703125	1399,5897216796875	894,7881469726562	1799,8983154296875	1890,8304443359375	1520,425537109375	1561,010498046875	1253,7811279296875
Q03135	CAV1	Homo sapiens	Caveolin-1	CAV1_HUMAN	2	2	3	False	351252,4375	366584,4375	236852,359375	294095,34375	388206,1875	162267,921875	295719,0625	254411,140625	382571,125	285055,125	312833,9375	328220,21875	60302,4453125	56505,9453125	46865,8515625	48701,11328125	64142,53515625	38954,73046875	76610,625	47063,85546875	68462,6875	65291,06640625	61283,8125	55514,02734375
Q03135-2	CAV1	Homo sapiens	Isoform 2 of Caveolin-1	CAV1_HUMAN	4	4	4	True	71036,2421875	130860,3515625	64635,796875	74519,5	101525,1015625	67249,59375	93512,515625	79701,4765625	90090,2578125	97835,28125	152784,90625	93153,5078125	15221,998046875	21199,5625	12105,3857421875	17220,30078125	17894,216796875	8664,3349609375	18234,240234375	19427,37109375	18269,416015625	22816,708984375	28119,9921875	25401,47265625
Q03154;Q03154-2	ACY1	Homo sapiens	Aminoacylase-1;Isoform 2 of Aminoacylase-1	ACY1_HUMAN	7	7	7	True	19762,35546875	14670,423828125	26462,642578125	12860,50390625	14172,6044921875	17587,005859375	14544,306640625	17997,73828125	17479,369140625	7628,5673828125	13976,5	11655,365234375	7113,74755859375	7394,279296875	8203,4892578125	5183,46630859375	6249,84814453125	7319,08154296875	5702,92724609375	5284,2578125	7209,96728515625	2816,931640625	4115,0224609375	6124,33251953125
Q03167;Q03167-2	TGFBR3	Homo sapiens	Transforming growth factor beta receptor type 3;Isoform 2 of Transforming growth factor beta receptor type 3	TGBR3_HUMAN	8	8	8	False	84889,9765625	104386,9140625	79885,328125	161530,234375	108259,578125	114339,0546875	122269,109375	192387,890625	96560,625	188274,5	215572,484375	95568,8359375	21699,25	27402,26171875	17785,1171875	36915,1171875	25242,826171875	22528,16796875	24396,279296875	43485,28515625	19999,78515625	36930,2578125	40583,09765625	18859,916015625
Q03181;Q03181-2;Q03181-3;Q03181-4	PPARD	Homo sapiens	Peroxisome proliferator-activated receptor delta;Isoform 2 of Peroxisome proliferator-activated receptor delta;Isoform 3 of Peroxisome proliferator-activated receptor delta;Isoform 4 of Peroxisome proliferator-activated receptor delta	PPARD_HUMAN	1	1	1	False	5768,49169921875	NaN	NaN	9821,30859375	NaN	19366,876953125	12106,296875	4876,7001953125	4033,590576171875	15474,7431640625	10756,2548828125	14479,5576171875	4090,51953125	3047,734130859375	2207,653076171875	4780,0751953125	3498,762939453125	5853,50439453125	5002,962890625	4173,6337890625	3767,62109375	4191,23291015625	3933,791259765625	8307,873046875
Q03252	LMNB2	Homo sapiens	Lamin-B2	LMNB2_HUMAN	17	17	18	True	55695,15234375	81189,359375	57231,6484375	78862,296875	42361,48828125	74656,296875	48822,93359375	53998,51171875	21485,390625	46285,5625	22978,328125	14099,66796875	19527,935546875	20325,03515625	20757,990234375	21876,962890625	11344,6083984375	17643,630859375	14515,2724609375	17995,888671875	7324,3349609375	13673,8251953125	9545,259765625	6349,13427734375
Q03405;Q03405-2;Q03405-3	PLAUR	Homo sapiens	Urokinase plasminogen activator surface receptor;Isoform 2 of Urokinase plasminogen activator surface receptor;Isoform 3 of Urokinase plasminogen activator surface receptor	UPAR_HUMAN	2	2	2	False	12675,14453125	3453,8408203125	18859,138671875	27804,00390625	10722,681640625	4826,15087890625	NaN	49730,30859375	17530,533203125	32594,255859375	43045,8203125	21318,986328125	1803,095947265625	2025,942626953125	2351,638427734375	7794,759765625	2013,0579833984375	1772,188232421875	NaN	7892,419921875	3446,3251953125	2703,8173828125	3660,58056640625	2439,434814453125
Q04206;Q04206-2;Q04206-3	RELA	Homo sapiens	Transcription factor p65;Isoform 2 of Transcription factor p65;Isoform 3 of Transcription factor p65	TF65_HUMAN	4	4	4	True	14072,90234375	6561,4150390625	8292,9267578125	8451,09375	7794,03759765625	6931,767578125	2499,04541015625	6698,22802734375	2321,57177734375	3741,24462890625	9306,732421875	NaN	5789,9599609375	3721,4921875	3239,707763671875	3314,4755859375	3282,5263671875	2743,203857421875	1561,9976806640625	3163,90087890625	1203,601806640625	2115,510498046875	1858,7659912109375	NaN
Q04323;Q04323-2	UBXN1	Homo sapiens	UBX domain-containing protein 1;Isoform 2 of UBX domain-containing protein 1	UBXN1_HUMAN	1	1	1	False	90955,5703125	63712,6171875	47682,61328125	40213,15234375	48211,7890625	NaN	16763,712890625	66363,34375	NaN	83052,9375	45437,63671875	54753,56640625	22960,052734375	14585,75390625	12301,794921875	15627,845703125	6658,42333984375	15070,59375	13775,6689453125	14777,0009765625	5794,7724609375	12444,1298828125	6885,4443359375	7594,0107421875
Q04446	GBE1	Homo sapiens	1,4-alpha-glucan-branching enzyme	GLGB_HUMAN	15	15	15	False	292015,34375	366166,09375	319641,625	205499,828125	327304,53125	245035,640625	234787,734375	258302,15625	420101,625	216474,25	200638,125	289807,9375	57457,0859375	80161,828125	70361,84375	49087,890625	64404,671875	52545,98828125	49354,51171875	56828,7890625	80512,4765625	45477,41796875	51011,40625	77088
Q04637;Q04637-3;Q04637-8;Q04637-9	EIF4G1	Homo sapiens	Eukaryotic translation initiation factor 4 gamma 1;Isoform B of Eukaryotic translation initiation factor 4 gamma 1;Isoform 8 of Eukaryotic translation initiation factor 4 gamma 1;Isoform 9 of Eukaryotic translation initiation factor 4 gamma 1	IF4G1_HUMAN	17	17	17	False	100125,765625	41232,6484375	51946,45703125	55030,35546875	29088,470703125	51297,74609375	29580,013671875	39484,33203125	27823,9609375	52036,1953125	26658,318359375	30218,90234375	43303,96875	16942,23046875	13603,513671875	24621,83984375	12159,0263671875	16023,90625	13143,8154296875	17831,953125	7892,18115234375	16268,9658203125	12108,18359375	9963,744140625
Q04695	KRT17	Homo sapiens	Keratin, type I cytoskeletal 17	K1C17_HUMAN	1	1	1	False	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	2282,63671875	105,3194580078125	NaN	NaN	709,2529296875	NaN	NaN	NaN	NaN	417,10125732421875	NaN	NaN
Q04721	NOTCH2	Homo sapiens	Neurogenic locus notch homolog protein 2	NOTC2_HUMAN	13	13	13	True	19024,365234375	27297,150390625	20260,888671875	53552,08203125	21590,591796875	38502,875	26744,939453125	51772,24609375	34690,0390625	37855,6484375	27671,474609375	38353,47265625	8667,1982421875	9239,3251953125	9257,9375	19867,48828125	9021,5302734375	16917,74609375	12056,23046875	22243	15256,4072265625	20018,732421875	19233,203125	20345,29296875
Q04756	HGFAC	Homo sapiens	Hepatocyte growth factor activator	HGFA_HUMAN	4	4	4	False	98075,3125	67233,703125	36643,03125	63173,96875	51179,83984375	79448,1953125	115435,953125	54559,8046875	57893,8359375	65369,84765625	42516,828125	71437,28125	29675,080078125	33280,09375	15818,5	24886,4609375	21658,75	26253,24609375	26246,51171875	20777,94921875	22876,01953125	20286,705078125	20168,7890625	38020,8203125
Q04760;Q04760-2	GLO1	Homo sapiens	Lactoylglutathione lyase;Isoform 2 of Lactoylglutathione lyase	LGUL_HUMAN	9	11	11	False	441060,6875	398962,5	453064,34375	349534,90625	412899,65625	485783,875	437470,1875	365023,96875	498173,34375	432771,84375	431662,53125	446797,90625	118457,640625	100875,796875	118538,8984375	107496,3828125	108440,65625	148658,390625	108468,1484375	96752,0546875	132473,546875	107924,0390625	105614,9453125	128957,75
Q04771	ACVR1	Homo sapiens	Activin receptor type-1	ACVR1_HUMAN	1	1	1	False	8288,291015625	NaN	28005,64453125	25535,5	NaN	NaN	23381,779296875	NaN	NaN	NaN	NaN	NaN	473,26202392578125	NaN	1312,5191650390625	757,77880859375	NaN	NaN	2186,615966796875	NaN	2163,494873046875	NaN	NaN	NaN
Q04828	AKR1C1	Homo sapiens	Aldo-keto reductase family 1 member C1	AK1C1_HUMAN	7	8	9	True	85472,6953125	80625,3359375	85112,5234375	115258,328125	59348,453125	89891,1796875	31335,044921875	88623,3671875	46037,27734375	46829,109375	28187,263671875	28170,154296875	30135,533203125	22145,1796875	20659,61328125	37351,04296875	13927,0234375	31050,5625	9725,1669921875	22820,197265625	14549,677734375	16145,8095703125	13526,7880859375	15016,3330078125
Q04837	SSBP1	Homo sapiens	Single-stranded DNA-binding protein, mitochondrial	SSBP_HUMAN	6	6	6	True	118980,578125	111116,90625	83723,6484375	99557,6875	62187,6953125	91446,6171875	63489,60546875	71068,1796875	60025,625	61414,6640625	46011,1796875	42837,40234375	25537	19091,44140625	21274,18359375	23439,353515625	15595,453125	20463,537109375	16735,8203125	18819,759765625	8800,1552734375	14299,5224609375	10522,5283203125	11401,935546875
Q04917	YWHAH	Homo sapiens	14-3-3 protein eta	1433F_HUMAN	12	12	14	False	166185,140625	129989,1796875	94706,8046875	132466,65625	99077,421875	121919,3203125	114443,3046875	107178,828125	37895,4296875	105402,671875	100201,2265625	49757,3359375	29314,392578125	19737,61328125	17797,443359375	25011,369140625	16762,482421875	24995,353515625	19631,580078125	20902,77734375	6012,1845703125	24358,078125	18925,2734375	11220,130859375
Q04941	PLP2	Homo sapiens	Proteolipid protein 2	PLP2_HUMAN	1	1	1	True	60886,55859375	75291,125	57349,03125	58326,53125	84901,2734375	39723,66796875	65638,1328125	82173,1953125	77623,609375	95599,3046875	66517,8984375	80640,796875	7726,85009765625	7883,97265625	5140,337890625	5115,4794921875	6421,35595703125	3310,05810546875	8924,0615234375	7416,2353515625	6108,44970703125	8519,890625	8071,19140625	7349,4736328125
Q05048	CSTF1	Homo sapiens	Cleavage stimulation factor subunit 1	CSTF1_HUMAN	1	1	1	True	1,772688627243042	0,9655871391296387	1	NaN	1,239997386932373	0,6484957933425903	NaN	NaN	1,6240172386169434	NaN	NaN	NaN	6681,2412109375	5747,015625	6388,58154296875	6095,037109375	6502,72802734375	7123,99267578125	3537,038330078125	4089,1318359375	3282,704345703125	5178,6162109375	3086,26318359375	3466,744384765625
Q05066	SRY	Homo sapiens	Sex-determining region Y protein	SRY_HUMAN	1	1	1	False	178190,578125	229506,21875	164097,921875	115839,6875	197496,515625	146677,296875	224851,203125	102760,6953125	233036,46875	149049,1875	127639,1875	205207,0625	37842,16015625	41272,71875	30425,212890625	29341,404296875	41211,5	29812,1328125	44690,484375	21334,6171875	42177,546875	28687,228515625	23956,38671875	42868,8046875
Q05209;Q05209-2;Q05209-3	PTPN12	Homo sapiens	Tyrosine-protein phosphatase non-receptor type 12;Isoform 2 of Tyrosine-protein phosphatase non-receptor type 12;Isoform 3 of Tyrosine-protein phosphatase non-receptor type 12	PTN12_HUMAN	1	1	1	True	61996,140625	30407,16796875	52755,609375	43829,41015625	58089,3125	NaN	40898,859375	62769,19140625	87769,109375	51774,06640625	58536,61328125	51343,92578125	1047,415283203125	1186,0006103515625	723,7008056640625	323,47222900390625	431,6715393066406	NaN	771,2999267578125	308,8696594238281	720,5053100585938	710,0855712890625	217,2029266357422	400,5051574707031
Q05397-2	PTK2	Homo sapiens	Isoform 2 of Focal adhesion kinase 1	FAK1_HUMAN	6	6	6	False	57350,078125	37312,2578125	31892,009765625	30813,623046875	41254,38671875	36241,91796875	54064,0859375	17705,744140625	33485,8671875	33974,11328125	46007,80078125	32642,791015625	5772,44091796875	3564,829833984375	3454,251953125	4667,45458984375	3848,20849609375	5782,86181640625	5103,83154296875	4017,638427734375	4506,35205078125	5326,646484375	4601,357421875	5149,85009765625
Q05682-2;Q05682-6	CALD1	Homo sapiens	Isoform 2 of Caldesmon;Isoform 6 of Caldesmon	CALD1_HUMAN	41	43	49	False	1306773,625	863444,0625	720547,9375	1673611	776166,4375	1292671,75	1555937,375	1201717,125	535336	1733695,125	1129781,25	795886,5	299879,3125	158603,59375	154676,375	341785,28125	157624,546875	264451,21875	306066,625	251276,265625	123472,484375	356223,65625	232902,0625	167429,765625
Q05682-5	CALD1	Homo sapiens	Isoform 5 of Caldesmon	CALD1_HUMAN	3	3	4	False	208452,15625	337748,21875	61213,1875	217072,859375	106107,96875	177072,46875	190650,03125	160052,484375	38950,328125	163536,6875	127393,15625	28153,2578125	24742,14453125	22366,0546875	12417,2958984375	32495,611328125	11450,1259765625	16756,271484375	26196,37890625	20992,943359375	5117,1923828125	25339,673828125	16858,5390625	6376,31103515625
