PG.ProteinGroups	PG.Genes	PG.Organisms	PG.ProteinDescriptions	PG.ProteinNames	PG.NrOfStrippedSequencesIdentified (Experiment-wide)	PG.NrOfModifiedSequencesIdentified (Experiment-wide)	PG.NrOfPrecursorsIdentified (Experiment-wide)	PG.IsCandidate	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS1Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS1Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS1Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS1Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS1Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS1Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS1Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS1Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS1Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS1Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS1Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS1Quantity	[1] ADIPO_ASC_WT_WCL_WO_1.raw.PG.MS2Quantity	[2] ADIPO_ASC_WT_WCL_WO_2.raw.PG.MS2Quantity	[3] ADIPO_ASC_WT_WCL_WO_3.raw.PG.MS2Quantity	[4] ADIPO_ASC_WT_WCL_Light_1.raw.PG.MS2Quantity	[5] ADIPO_ASC_WT_WCL_Light_2.raw.PG.MS2Quantity	[6] ADIPO_ASC_WT_WCL_Light_3.raw.PG.MS2Quantity	[7] ADIPO_ASC_TLR10_LOV_WCL_WO_1.raw.PG.MS2Quantity	[8] ADIPO_ASC_TLR10_LOV_WCL_WO_2.raw.PG.MS2Quantity	[9] ADIPO_ASC_TLR10_LOV_WCL_WO_3.raw.PG.MS2Quantity	[10] ADIPO_ASC_TLR10_LOV_WCL_Light_1.raw.PG.MS2Quantity	[11] ADIPO_ASC_TLR10_LOV_WCL_Light_2.raw.PG.MS2Quantity	[12] ADIPO_ASC_TLR10_LOV_WCL_Light_3.raw.PG.MS2Quantity
Q02045;Q02045-2	MYL5	Homo sapiens	Myosin light chain 5;Isoform 2 of Myosin light chain 5	MYL5_HUMAN	1	1	1	False	1346048	1407823	1386852	NaN	1552301,875	1232110,875	1264752	1529181,875	1413512,5	1298371,75	1956807,5	1450430	NaN	926,31884765625	1333,4775390625	NaN	NaN	1632,5963134765625	NaN	1801,212890625	NaN	1802,255615234375	963,9522094726562	NaN
Q02078-3;Q02078-4;Q02078-5;Q02078-6	MEF2A	Homo sapiens	Isoform RSRFC4 of Myocyte-specific enhancer factor 2A;Isoform RSRFC9 of Myocyte-specific enhancer factor 2A;Isoform 5 of Myocyte-specific enhancer factor 2A;Isoform 6 of Myocyte-specific enhancer factor 2A	MEF2A_HUMAN	1	1	1	False	NaN	NaN	NaN	80251,34375	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	22035,3671875	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN
Q02083;Q02083-2	NAAA	Homo sapiens	N-acylethanolamine-hydrolyzing acid amidase;Isoform 2 of N-acylethanolamine-hydrolyzing acid amidase	NAAA_HUMAN	6	6	7	False	109486,1484375	116438,5390625	101878,78125	83378,5390625	122833,2421875	77112,1953125	110155,65625	92183,7734375	114171,234375	74822,1484375	124579,890625	40218,2734375	34789,9296875	34875	37975,36328125	22916,185546875	31151,19140625	27616,8671875	37024,13671875	28941,265625	30250,212890625	21472,23046875	30486,36328125	24464,46484375
Q02127	DHODH	Homo sapiens	Dihydroorotate dehydrogenase (quinone), mitochondrial	PYRD_HUMAN	10	10	10	False	62279,9453125	84995,84375	63934,0546875	61767,578125	50713,1328125	38383,49609375	92802,1015625	66909,296875	58369,49609375	46241,50390625	82864,2421875	37673,90625	31455,9296875	36410,04296875	30478,388671875	24847,29296875	22266,482421875	19182,369140625	34941,4375	23215,669921875	32210,265625	22036,630859375	24256,0625	20936,0078125
Q02156	PRKCE	Homo sapiens	Protein kinase C epsilon type	KPCE_HUMAN	4	4	4	False	64548,91796875	37494,62890625	78835,9296875	59562,05078125	48997,69140625	66126,3671875	75831,421875	52295,3671875	70937,5	25844,806640625	87854,8203125	25261,888671875	6349,5498046875	7457,22998046875	8198,322265625	8245,61328125	9293,4384765625	7548,01171875	9369,9560546875	9062,24609375	6854,86962890625	9449,708984375	8344,6396484375	6281,3037109375
Q02218	OGDH	Homo sapiens	2-oxoglutarate dehydrogenase, mitochondrial	ODO1_HUMAN	57	57	73	False	2573274,25	2602118,75	2530132,5	2500996,75	2036390	2447639,25	2830151,5	2252177,25	2410203	2230086,5	2192670,25	2239676,5	743871,375	754558,1875	727970,9375	700664,0625	578375,8125	675322,9375	754060,1875	625768,9375	649984,875	592618,125	593054,625	605186,4375
Q02252;Q02252-2	ALDH6A1	Homo sapiens	Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial;Isoform 2 of Methylmalonate-semialdehyde dehydrogenase [acylating], mitochondrial	MMSA_HUMAN	30	32	42	False	4770024	4642358	4276900,5	4334460,5	3924446,5	3758038,75	5247040,5	4434734	4234705	4145348,75	4197678,5	3622817,75	1468213,125	1533721,25	1283824,875	1300472,25	1246005,375	1204592,875	1631266,75	1370396	1289143,125	1251311	1322437,25	1078725,25
Q02318	CYP27A1	Homo sapiens	Sterol 26-hydroxylase, mitochondrial	CP27A_HUMAN	8	8	8	True	720147,125	698638,5625	816826,5	403100,09375	606397,375	382780,09375	313937,0625	369649,25	303596,4375	152062,78125	311219,09375	266128,4375	94684,53125	86799,8203125	91192,6484375	62653,9453125	75175,59375	51273,0859375	49600,8671875	43364,6484375	47658,33203125	26932,72265625	40506,13671875	26206,400390625
Q02338	BDH1	Homo sapiens	D-beta-hydroxybutyrate dehydrogenase, mitochondrial	BDH_HUMAN	8	8	9	False	202430,828125	204227,671875	109906,90625	166115,09375	131779,046875	139875,96875	169409,25	121149,796875	138808,125	152391,453125	135648,953125	84963,1015625	38250,453125	39243,9921875	34539,765625	33027,1875	28328,77734375	29513,900390625	39089,28125	23625,453125	26520,41015625	27372,86328125	25321,45703125	22258,353515625
Q02410;Q02410-2	APBA1	Homo sapiens	Amyloid-beta A4 precursor protein-binding family A member 1;Isoform 2 of Amyloid-beta A4 precursor protein-binding family A member 1	APBA1_HUMAN	1	1	1	False	14934,4306640625	NaN	9785,3916015625	12478,482421875	6079,2421875	12721,1328125	NaN	20979,25	NaN	NaN	NaN	13681,4619140625	4378,77294921875	6519,6025390625	5362,6455078125	4714,2138671875	5086,9228515625	6028,78076171875	3480,837158203125	4402,5078125	4991,8671875	2855,526123046875	3509,342529296875	4709,69677734375
Q02413	DSG1	Homo sapiens	Desmoglein-1	DSG1_HUMAN	1	1	1	False	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	NaN	1	NaN	NaN	NaN
Q02447;Q02447-2;Q02447-3;Q02447-4;Q02447-5;Q02447-6	SP3	Homo sapiens	Transcription factor Sp3;Isoform 2 of Transcription factor Sp3;Isoform 3 of Transcription factor Sp3;Isoform 4 of Transcription factor Sp3;Isoform 5 of Transcription factor Sp3;Isoform 6 of Transcription factor Sp3	SP3_HUMAN	3	3	3	True	97337,40625	57743,58984375	58061,03125	67218,8984375	64066,43359375	56561,80078125	60578,01953125	29336,453125	36875,9609375	51036,3828125	19445,693359375	64331,73046875	2926,297607421875	4608,58056640625	2177,968017578125	3148,648681640625	2967,242431640625	1793,520263671875	2598,672607421875	2188,782958984375	1354,7728271484375	2941,67626953125	2192,798583984375	1891,657470703125
Q02539	H1-1	Homo sapiens	Histone H1.1	H11_HUMAN	2	2	2	False	30436,216796875	35998,546875	40502,25390625	79335,3359375	41955,7890625	40204,1875	42571,078125	36960,01953125	44810,8046875	28712,453125	63085,6484375	33884,40625	5119,0927734375	4205,30859375	6928,66650390625	4911,19677734375	5181,1748046875	4757,037109375	3439,912109375	4707,337890625	3745,500732421875	3818,016357421875	5152,41064453125	5343,7470703125
Q02543	RPL18A	Homo sapiens	60S ribosomal protein L18a	RL18A_HUMAN	15	15	17	False	2540507,5	3604849	2840299	3528424,25	3276778,25	3557737,5	3479350	3151713,5	3542829,25	3627236,75	3489212	3731437,75	617131,4375	973580,625	712232,5625	817493,75	814997,875	867925,6875	845026,9375	820064,8125	958491,1875	753857,1875	763806,125	940200,9375
Q02750	MAP2K1	Homo sapiens	Dual specificity mitogen-activated protein kinase kinase 1	MP2K1_HUMAN	19	19	24	False	796740,5625	710814,5	804890,4375	775573,9375	730888,375	814729,1875	817762,5625	843459,125	886490,25	961439,1875	1000915,9375	1017570,0625	146809,203125	136120,140625	146566,4375	149804,65625	140964,53125	158173,34375	146554,21875	151255,203125	162167,0625	176594,453125	157146,3125	180415,34375
Q02790	FKBP4	Homo sapiens	Peptidyl-prolyl cis-trans isomerase FKBP4	FKBP4_HUMAN	30	31	32	False	1131767,375	1069716,625	1040418,9375	1540769,375	1337404,125	1508772,125	1095814,125	1353185	1272236,125	1745420,375	1440228,875	1783840,625	323017,9375	287124	279874,28125	419224,75	364638	420296,5625	298903,3125	337166,1875	332502,84375	421024,71875	360123,4375	455211,3125
Q02809;Q02809-2	PLOD1	Homo sapiens	Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1;Isoform 2 of Procollagen-lysine,2-oxoglutarate 5-dioxygenase 1	PLOD1_HUMAN	34	34	43	False	1690111,25	1852705	1680625	1709095,625	1534096,75	1619453,5	1796926,375	1745056	1742643,875	1595774,5	1825941,75	1534255,375	647267,6875	666795	603634,9375	566270,75	577529,75	580821,375	701800	578718	614935,0625	525129,125	621814,0625	525842,3125
Q02818	NUCB1	Homo sapiens	Nucleobindin-1	NUCB1_HUMAN	34	34	43	False	2738927,5	2923301,75	2573852,5	2663150,25	2949359,25	2468665,75	3212208,25	3417023,5	3170170,25	2329475,25	2873218,75	2911272,5	706143,375	777483,375	695317,9375	655472,875	776099,5625	632818,6875	810269,5	866702,9375	819951,8125	626999,5	740923,9375	683377,5
Q02878	RPL6	Homo sapiens	60S ribosomal protein L6	RL6_HUMAN	22	23	29	False	11544527	14133185	12349380	13811412	12175491	13776875	12334466	12254576	13510714	14412603	11698600	14111324	3663472,5	3713680,25	3598260	3842362,75	3521438,5	3914796,5	3466116,5	3465311,5	3822765,75	3934137,25	3403676,75	3831137,5
Q02880;Q02880-2	TOP2B	Homo sapiens	DNA topoisomerase 2-beta;Isoform Beta-1 of DNA topoisomerase 2-beta	TOP2B_HUMAN	31	31	32	False	361767,28125	360130,9375	419306,96875	418714,6875	302167,96875	409993,8125	346138,75	329428,125	399713,5625	321243,5625	373398,5	383349,5625	109032,296875	110453,4765625	116878,9609375	123286,7421875	101687,8046875	121946,453125	100818,453125	89102,03125	108896,921875	94150,140625	97957,890625	111529,6171875
Q02952;Q02952-2;Q02952-3	AKAP12	Homo sapiens	A-kinase anchor protein 12;Isoform 2 of A-kinase anchor protein 12;Isoform 3 of A-kinase anchor protein 12	AKA12_HUMAN	100	100	123	False	7762590,5	8145938	7176130,5	7758017	8302745,5	7308049	11353124	10819637	10225834	11170968	10327575	9883293	1516888,625	1582101	1379087,5	1469442,75	1632267,625	1386446,875	2118513,75	2095513,375	1982068,625	2037490,75	1969755,875	1845273,875
Q02978	SLC25A11	Homo sapiens	Mitochondrial 2-oxoglutarate/malate carrier protein	M2OM_HUMAN	15	17	19	False	1665446,25	1713105	1554039,625	1470627,125	1242292,875	1343950,125	1375219,875	1268907,125	1392003,875	1305166	1476600,625	1260668,75	408839,34375	442012,28125	392298,90625	369918,03125	308048,4375	342830,84375	369597,09375	294784,28125	320961,09375	330523,28125	331069,5625	302026,5625
Q03001	DST	Homo sapiens	Dystonin	DYST_HUMAN	104	105	106	False	206919,75	151679,359375	208152,328125	200872,296875	177952,0625	184716,546875	179448,5	180098,140625	187647,6875	198676,59375	206871,234375	223301,859375	39910,421875	34432,6484375	42999,71484375	38233,15234375	36807,02734375	40971,06640625	36295,125	36048,98828125	40119,71875	41365,734375	37401,78125	43378,05859375
Q03013	GSTM4	Homo sapiens	Glutathione S-transferase Mu 4	GSTM4_HUMAN	4	4	4	True	154986,140625	139718,265625	184551,671875	122419,1796875	142074,59375	119263,0390625	177517,25	177827,015625	181098,59375	139195,1875	181722,046875	123709,859375	30670,98046875	24488,861328125	33709,05859375	19107,509765625	19908,974609375	16865,111328125	23471,626953125	27058,12109375	29773,822265625	20535,583984375	26329,140625	19696,06640625
Q03111	MLLT1	Homo sapiens	Protein ENL	ENL_HUMAN	5	5	5	False	38824,76171875	38587,99609375	41506,06640625	44097,15625	23555,689453125	32043,75390625	41712,0625	33333,703125	46539,2734375	36492,875	35262,77734375	32006,61328125	8558,701171875	10482,748046875	11495,0859375	10104,5419921875	12087,095703125	10343,53515625	11957,27734375	9990,4892578125	12288,90234375	8236,1640625	10743,1806640625	11222,2802734375
Q03113	GNA12	Homo sapiens	Guanine nucleotide-binding protein subunit alpha-12	GNA12_HUMAN	6	6	6	False	99903,3515625	52389,6328125	63567,5	89806,2734375	74790,046875	58417,06640625	84746,3046875	69148,875	59123,19140625	62513,87890625	64026,4921875	46162,1953125	27293,005859375	17964,40625	25106,107421875	26511,34375	16801,8671875	21394,64453125	30909,767578125	27358,06640625	21429,46875	27871,044921875	21278,341796875	24761,7109375
Q03135	CAV1	Homo sapiens	Caveolin-1	CAV1_HUMAN	4	4	9	False	13829552	13711956	15749966	13596504	11192494	10481108	13826717	11752664	12887271	13976456	12465230	13461209	2281900	2293203,25	2697701,25	2544761,5	2089159,25	1921027,125	2393225,75	2309966,5	2331056,75	2572602,25	2324159,25	2382757,5
Q03135-2	CAV1	Homo sapiens	Isoform 2 of Caveolin-1	CAV1_HUMAN	8	8	11	False	3682913	3645182,5	4488684,5	3805203,25	3214632,5	3368061,5	4656052	4060770,5	4147447,75	4632608,5	4024237	4376356,5	505643,34375	547305,9375	643956,125	512901,625	434914,6875	455702,25	693918,125	581232,125	554211,3125	557382,125	547706,25	558004,8125
Q03154	ACY1	Homo sapiens	Aminoacylase-1	ACY1_HUMAN	18	18	21	False	1122057,125	1052464	972187,875	1058758,625	1129073	866063,875	944922,9375	940898,0625	828213,625	843264,3125	862466,5625	875017	253759,5625	253172,734375	226343,5625	226103,390625	260909,90625	213533,3125	222924,515625	220637,34375	212544,875	180213,65625	220488,375	167515,8125
Q03164;Q03164-2;Q03164-3	KMT2A	Homo sapiens	Histone-lysine N-methyltransferase 2A;Isoform 2 of Histone-lysine N-methyltransferase 2A;Isoform 3 of Histone-lysine N-methyltransferase 2A	KMT2A_HUMAN	4	4	4	True	13692,2373046875	18218,724609375	14636,21875	15125,2724609375	11557,3798828125	18586,04296875	NaN	11230,91015625	8345,587890625	9863,4931640625	11582,703125	17356,181640625	4427,32958984375	3614,05908203125	4304,37158203125	6137,35693359375	4203,8115234375	4424,03369140625	3817,461181640625	2553,51123046875	2412,443115234375	5334,56591796875	3710,509765625	3864,413330078125
Q03167;Q03167-2	TGFBR3	Homo sapiens	Transforming growth factor beta receptor type 3;Isoform 2 of Transforming growth factor beta receptor type 3	TGBR3_HUMAN	3	3	3	False	18090,60546875	99690,578125	72703,6875	157758,734375	95633,734375	155228,359375	16381,7666015625	97562,2578125	43243,4453125	88797,59375	57717,8125	131248,90625	10216,69921875	9340,9169921875	10894,47265625	15705,943359375	7015,775390625	21064,8203125	9152,806640625	7289,35498046875	14188,939453125	11504,3486328125	6364,787109375	12408,2880859375
Q03169	TNFAIP2	Homo sapiens	Tumor necrosis factor alpha-induced protein 2	TNAP2_HUMAN	19	19	20	False	205302,484375	132786,78125	127122,0859375	104561,515625	116956,6171875	127856,6328125	177083,46875	180115,15625	174496,9375	148846,234375	206231,328125	153687,25	41425,12890625	36522,34765625	38026,07421875	33596,87890625	34958,15625	31252,232421875	44950,8046875	44566,3671875	42575,3203125	41216,28125	52166,41015625	39618,91015625
Q03188	CENPC	Homo sapiens	Centromere protein C	CENPC_HUMAN	4	4	4	False	110052,96875	106906,8203125	162226,84375	76212,6171875	135894,578125	128132,0078125	83792,6015625	74689,328125	72122,390625	60226,8671875	47450,73828125	42881,09765625	11827,0078125	9859,8935546875	11188,8515625	9381,126953125	6212,7353515625	8326,830078125	10899,0849609375	8465,8125	6789,55908203125	9741,3828125	7835,7314453125	8430,369140625
Q03252	LMNB2	Homo sapiens	Lamin-B2	LMNB2_HUMAN	47	51	61	False	2614065,5	2730719,75	2267426,5	2438706	2375229	2396878,5	2224286	2290178	2517689,75	2218897	2185954,75	2329090,25	769339,9375	835769,625	709315,9375	725237,3125	704815,1875	723926,625	662339,5	654525,25	710644,75	600236,875	617350,25	653932,25
Q03426	MVK	Homo sapiens	Mevalonate kinase	KIME_HUMAN	8	8	8	False	307877,71875	343115,875	287370,53125	358962,90625	236135,546875	302725,75	279327,28125	345975,96875	266957,25	285008,46875	235812,28125	260371,21875	58257	54345,33984375	60996,5234375	53215,6640625	49574,890625	53840,44140625	50429,9140625	54178,4140625	47141,88671875	45640,5390625	50583,76171875	42755,890625
Q03518	TAP1	Homo sapiens	Antigen peptide transporter 1	TAP1_HUMAN	6	6	6	False	402476,9375	319371,0625	490754,09375	472654,34375	451272,46875	439496,875	468906,1875	347995,53125	321841	476061,78125	373365,0625	484272,8125	47295,84765625	47323,82421875	58150,73828125	61316,125	48779,83984375	53119,69140625	51046,72265625	37936,68359375	39311,92578125	53366,8984375	42866,1484375	48356,5859375
Q03519	TAP2	Homo sapiens	Antigen peptide transporter 2	TAP2_HUMAN	14	14	15	False	148694,625	161763,1875	190833,3125	193419,28125	160630,109375	155166,96875	135889,140625	139914,59375	146208,421875	153792,0625	149120,21875	151600,859375	50436,4765625	52209,8671875	62791,50390625	66268,25	48318,78515625	54339,07421875	55472,25	45155,05859375	47209,8984375	50169,75390625	50666,20703125	51407,3125
Q03701	CEBPZ	Homo sapiens	CCAAT/enhancer-binding protein zeta	CEBPZ_HUMAN	20	20	20	False	72991,59375	77344,859375	83467,9921875	81430,515625	79817,2421875	75358,3359375	46454,34765625	77362,3984375	66579,46875	97886,8515625	72426,84375	77831,2265625	30737,865234375	33821,484375	33754,74609375	32934,1484375	28171,31640625	37055,3984375	22033,53125	21436,60546875	29198,1875	29771,45703125	24032,193359375	30304,390625
Q04206;Q04206-2;Q04206-3	RELA	Homo sapiens	Transcription factor p65;Isoform 2 of Transcription factor p65;Isoform 3 of Transcription factor p65	TF65_HUMAN	12	12	14	False	495395,6875	465587,71875	433677,53125	472714,9375	552800,6875	498277,875	435743	483450,53125	487465,3125	548776,1875	575572,0625	564073,9375	151912,4375	143861,6875	136041,28125	136582,984375	158913	148190,765625	143378,3125	148915,59375	165986,640625	139136,90625	162514,65625	165559,359375
Q04323	UBXN1	Homo sapiens	UBX domain-containing protein 1	UBXN1_HUMAN	9	9	10	False	1276389,875	1130116,625	1283768,625	1208124,5	1358459,5	1300455,5	1221234	1405125,125	1143347,75	1323073,5	1345857,125	1445208,375	203653,953125	202551,40625	174133,421875	192172,984375	234690,125	194768,421875	216635,46875	214566,703125	208681,578125	212675,546875	221323,8125	214047,453125
Q04446	GBE1	Homo sapiens	1,4-alpha-glucan-branching enzyme	GLGB_HUMAN	44	52	68	False	13586618	14181392	13036455	13872520	14906592	13436683	13679022	14957166	14427959	15519959	16474736	14004873	2293647,5	2468355,75	2281758,75	2294411	2415882	2369329	2179232,25	2303785,5	2266502,5	2521786,75	2503408,5	2240308,75
Q04637-8	EIF4G1	Homo sapiens	Isoform 8 of Eukaryotic translation initiation factor 4 gamma 1	IF4G1_HUMAN	46	46	50	False	1676318	1640896,125	1653722	1696089,625	1776019,25	1938437,5	1634358	1750959,875	1621090,375	1951804	1935789,75	1777357,125	541321,9375	505078,46875	535659,625	545351,125	566638,6875	596070,4375	510456,40625	555096,5625	522122,75	585351,4375	583575,875	556603,375
Q04656;Q04656-2;Q04656-3;Q04656-5	ATP7A	Homo sapiens	Copper-transporting ATPase 1;Isoform 1 of Copper-transporting ATPase 1;Isoform 2 of Copper-transporting ATPase 1;Isoform 5 of Copper-transporting ATPase 1	ATP7A_HUMAN	6	6	6	True	1382364,625	1350231,375	1090044	1230771,875	1222129,125	876239,0625	1285523,875	813010,0625	835018,3125	1205973,125	336069,3125	1191613,5	4217,87158203125	3886,727783203125	4529,67529296875	4753,72998046875	3175,408447265625	3981,598388671875	2688,72509765625	2540,062255859375	1505,754638671875	3848,210205078125	2521,65576171875	2541,118896484375
Q04695	KRT17	Homo sapiens	Keratin, type I cytoskeletal 17	K1C17_HUMAN	1	1	1	False	NaN	NaN	16317,64453125	NaN	104120,921875	NaN	NaN	12566,0458984375	NaN	NaN	NaN	54722,17578125	NaN	NaN	6590,10693359375	NaN	7912,296875	NaN	NaN	2746,55712890625	NaN	NaN	NaN	12278,0166015625
Q04721	NOTCH2	Homo sapiens	Neurogenic locus notch homolog protein 2	NOTC2_HUMAN	33	37	40	False	548558,25	562701,25	597585,875	583535,3125	512509	616639	539332,1875	534945,375	589793,1875	548418,8125	481125,6875	653189,0625	177147,546875	200273,640625	199254,03125	221260,4375	165457,046875	198071,171875	150302,953125	169203,453125	187254	168734,953125	132040,34375	190296,515625
Q04724	TLE1	Homo sapiens	Transducin-like enhancer protein 1	TLE1_HUMAN	1	1	1	False	467648,0625	292402,875	496448,875	463245,375	665777,9375	636133,3125	476946,65625	515764,375	699501,1875	482785,09375	525609,8125	477307,59375	39105,453125	37016,87109375	24974,82421875	40056,0625	52596,89453125	39554,9296875	36630,515625	45587,26953125	35621,1015625	41875,85546875	46242,4921875	39838,171875
Q04726;Q04726-2;Q04726-5;Q04726-7	TLE3	Homo sapiens	Transducin-like enhancer protein 3;Isoform 2 of Transducin-like enhancer protein 3;Isoform 5 of Transducin-like enhancer protein 3;Isoform 7 of Transducin-like enhancer protein 3	TLE3_HUMAN	10	10	10	False	128086,0234375	155957,578125	114286,71875	146282,859375	136704,03125	128649,3125	135842,609375	141353,828125	97086,9765625	128840,75	81799,3125	112797,7890625	35844,5859375	38699,1640625	34236,8828125	33900,3046875	44876,87890625	32419,056640625	35284,99609375	39661,62890625	34634,58203125	35959,15234375	38929,66015625	29730,568359375
Q04727;Q04727-2;Q04727-3;Q04727-4	TLE4	Homo sapiens	Transducin-like enhancer protein 4;Isoform 2 of Transducin-like enhancer protein 4;Isoform 3 of Transducin-like enhancer protein 4;Isoform 4 of Transducin-like enhancer protein 4	TLE4_HUMAN	7	7	7	False	345605,65625	348608,5625	301969,25	311043,0625	341062,09375	339135,625	322407,4375	444813	287621,4375	261252,578125	326848,59375	237448,625	46020,48046875	48841,79296875	42697,921875	41280,6484375	50553,99609375	46785,21484375	42451,01171875	49250,0546875	39162,3203125	43469,55859375	45235,87890625	37547,19140625
Q04760	GLO1	Homo sapiens	Lactoylglutathione lyase	LGUL_HUMAN	12	14	15	False	7673841,5	7530233,5	6696665,5	7484242	8630426	7096677	7151959	8392576	7748513,5	8384537	7914395	8146831,5	1731823,25	1668009	1480894,875	1690874,25	1864684,875	1642739,125	1682243,25	1810043,375	1773242,75	1810601,75	1683915,875	1837476
Q04771	ACVR1	Homo sapiens	Activin receptor type-1	ACVR1_HUMAN	7	7	7	False	144847,03125	137739,0625	164422,59375	181674,109375	108940,0078125	173689,96875	161194,65625	91103,5546875	108921,0390625	176965,859375	49519,39453125	125167,0546875	33456,62109375	29162,275390625	34334,3515625	43108,87890625	21126,017578125	32369,330078125	30002,01171875	25312,021484375	26353,357421875	38199,953125	23895,89453125	31914,16015625
Q04828	AKR1C1	Homo sapiens	Aldo-keto reductase family 1 member C1	AK1C1_HUMAN	30	32	44	False	46298420	46578240	42702776	40814288	48867704	39457908	42522232	43231256	39148268	40468608	44029312	34301840	5960426,5	5494003,5	5122930	4890195,5	5893398	4648728	4835010,5	4802378,5	4657087	4665448,5	5040982	4003943,25
